taxpayer_id,age,monthly_income,Dependents,states,FiledLate,PropertyValue,LoanAmount,CreditScore,MaritalStatus,EmploymentStatus,EducationLevel,HealthExpenses,annual_income,tax
5063,45.0,7055.775253466982,,AR,1,251615.4811481169,343453.49153983797,621.0,Divorced,Self-Employed,High School,6978.725878052619,84669.30304160378,15400.790912481134
5064,28.0,7868.515897695431,4.0,TR,0,291863.2149033285,105044.49347727069,,Widowed,Unemployed,High School,-37.30523037367311,94422.19077234517,18326.657231703553
5065,74.0,2377.9794595570056,1.0,HP,0,,291051.5169311806,362.0,Widowed,Unemployed,High School,,28535.753514684067,1853.5753514684068
5066,18.0,4510.499651438947,3.0,OR,0,233665.736305236,208011.78635668804,478.0,Single,Retired,Master,2880.829886873921,54125.995817267365,6825.199163453473
5067,60.0,1474.6329769736776,1.0,MN,1,314657.9676535096,51581.834774059855,491.0,Single,Self-Employed,Bachelor,,17695.59572368413,769.5595723684132
5068,36.0,,,RJ,0,247532.32007148882,353737.5032862335,310.0,Divorced,Retired,Master,,29582.951557936103,1958.2951557936103
5069,26.0,2558.7121396194434,0.0,RJ,1,306223.6771560379,61522.47720296946,462.0,Married,Employed,Bachelor,3247.617464187895,,2140.9091350866643
5070,44.0,5936.09896221693,,NL,0,161925.4131284814,,716.0,Married,Unemployed,Bachelor,4641.30374416083,71233.18754660316,11369.956263980948
5071,51.0,5655.475466490655,0.0,ML,1,246655.99370892043,100540.6873834112,684.0,Widowed,Unemployed,Bachelor,4744.647558632037,67865.70559788786,10359.711679366359
5072,61.0,,,AR,0,431563.3854682498,304129.16994511744,332.0,Divorced,Self-Employed,PhD,,74422.40018389886,12326.720055169659
5073,21.0,5911.8747775623815,,UP,1,319495.485104907,151225.2368098713,376.0,Married,Self-Employed,PhD,2313.8540195454793,70942.49733074858,11282.749199224574
5074,53.0,5727.597232199369,,KL,1,433470.5132241093,,748.0,Married,Self-Employed,Master,3297.9341766399875,68731.16678639242,10619.350035917727
5075,35.0,5167.785577017023,,AP,1,239442.00272439996,249041.2256712856,520.0,Widowed,Self-Employed,PhD,,62013.42692420427,8604.028077261282
5076,32.0,4803.679541981926,,AR,1,275170.0679106594,,472.0,Divorced,Self-Employed,High School,,57644.15450378312,7528.830900756624
5077,68.0,,,MH,1,321493.0012806968,237251.10655639184,385.0,Married,Employed,Bachelor,7919.122759388753,78352.75917680596,13505.827753041789
5078,30.0,,1.0,UK,1,280531.1699888607,,599.0,Divorced,Unemployed,Bachelor,4285.647919397746,60221.002002432695,8066.300600729808
5079,,5787.768472382896,3.0,GJ,1,160572.4027833085,,735.0,Widowed,Employed,PhD,,69453.22166859475,10835.966500578425
5080,66.0,1504.5719989517906,0.0,MZ,0,356685.49587450206,44176.398083545675,316.0,Married,Employed,High School,4996.80777534188,18054.863987421486,805.4863987421486
5081,23.0,3237.39637871138,2.0,MN,1,,,349.0,Single,Retired,High School,4713.9702970512335,38848.75654453656,3769.7513089073127
5082,65.0,,3.0,MZ,1,,,803.0,Single,Self-Employed,High School,,77644.03656561478,13293.210969684433
5083,73.0,3997.3475998502227,,HP,1,86951.82564975071,275902.58414378826,731.0,Divorced,Unemployed,PhD,,47968.171198202675,5593.634239640535
5084,29.0,2906.963723251389,,MP,1,235140.8217836324,260791.11020353306,461.0,Divorced,Self-Employed,Master,1507.602168036679,34883.56467901667,2976.7129358033344
5085,68.0,,4.0,AR,1,287375.6729379581,186247.77720254823,,Married,Employed,High School,3761.4787548979107,71543.26196666466,11462.978589999399
5086,54.0,,4.0,UK,0,356131.36341635033,338156.87212724827,301.0,Divorced,Unemployed,Master,4914.942870824548,60024.01785501172,8007.205356503516
5087,34.0,4389.591243029623,4.0,MN,0,176456.93658558186,89177.65790803653,483.0,Married,Unemployed,Bachelor,,52675.094916355476,6535.018983271096
5088,75.0,7263.666453111637,,PB,0,210881.42400103138,,731.0,Divorced,Retired,PhD,,87163.99743733964,16149.199231201892
5089,40.0,7006.1511618731265,2.0,KA,1,476429.2068727517,299823.61066594685,671.0,Divorced,Retired,High School,,84073.81394247751,15222.144182743254
5090,43.0,4718.244200577396,,OR,1,496522.26444016537,59721.375400086225,743.0,Widowed,Retired,Bachelor,4779.478632276736,56618.93040692876,7323.786081385752
5091,46.0,6083.5629572289445,2.0,MH,1,351470.58334775886,287916.1992554269,794.0,Divorced,Self-Employed,PhD,,73002.75548674734,11900.826646024201
5092,50.0,,0.0,UK,0,427964.41451042355,86470.77209020255,336.0,Single,Employed,Bachelor,5568.550670212282,19703.33137970593,
5093,77.0,6640.038549345918,3.0,BR,0,260509.50232255267,,832.0,Single,Retired,High School,6651.494573537445,79680.46259215102,
5094,44.0,3370.1202368959403,1.0,UK,0,,,573.0,Widowed,Retired,Master,5350.32036022211,40441.44284275128,4088.2885685502565
5095,42.0,2821.7870968747566,,KA,1,360306.6727472913,231482.68182916605,800.0,Widowed,Self-Employed,PhD,,33861.44516249708,2772.2890324994164
5096,73.0,2322.1024282376716,0.0,ML,1,205840.04033614643,312906.6511134876,482.0,Widowed,Unemployed,Bachelor,4048.587907096648,27865.22913885206,1786.5229138852062
5097,72.0,2206.172165332039,3.0,TN,1,319650.6544010247,132993.6850940393,,Widowed,Self-Employed,Bachelor,8659.487374526916,26474.06598398447,1647.4065983984472
5098,27.0,,4.0,UP,1,,,,Married,Unemployed,Master,,79445.85973620795,13833.757920862383
5099,64.0,5946.717063927283,4.0,AR,0,336783.6687208435,201393.61268549922,315.0,Divorced,Self-Employed,Bachelor,3102.551031012539,71360.6047671274,11408.18143013822
5100,,3851.2105360858104,4.0,AR,0,246491.40324519153,209328.37491703546,513.0,Divorced,Retired,High School,5320.681089257672,46214.52643302972,5242.905286605945
5101,38.0,6282.348555107313,,HP,0,154513.42829626382,294891.443334247,619.0,Single,Employed,Master,,75388.18266128775,
5102,38.0,4107.527856186243,,SK,0,301725.5821910814,305065.13139287644,773.0,Single,Employed,High School,,49290.33427423492,5858.066854846984
5103,60.0,5485.474162232935,2.0,UK,0,383061.28006161377,194747.82365564094,386.0,Single,Self-Employed,High School,4637.827281354301,65825.68994679522,9747.706984038565
5104,30.0,4276.536459653162,2.0,TN,1,,,697.0,Married,Retired,High School,,,6263.687503167588
5105,54.0,,1.0,RJ,0,122379.7417255877,204016.96935099686,362.0,Divorced,Employed,PhD,2351.972076128744,57840.66368038872,7568.132736077745
5106,,3637.704638348534,1.0,RJ,1,318243.5183298335,79638.28134916272,375.0,Widowed,Self-Employed,Bachelor,,43652.45566018241,4730.491132036482
5107,41.0,3860.2735567984064,2.0,BR,1,368856.91201547254,192924.41843607192,758.0,Married,Unemployed,PhD,7250.3967687391505,46323.28268158088,5264.656536316176
5108,61.0,5816.144271428938,0.0,HR,0,,171874.17311148907,687.0,Single,Retired,Bachelor,5151.035848673916,69793.73125714726,10938.119377144178
5109,28.0,6057.168450141875,3.0,TN,0,386465.64611596015,84615.90107745369,772.0,Widowed,Retired,Master,,72686.0214017025,11805.80642051075
5110,,4378.8138278290835,2.0,UP,1,158944.36843038793,129236.60029998964,644.0,Single,Retired,PhD,4372.721575733735,52545.765933949006,6509.153186789801
5111,21.0,2711.689633597186,0.0,NL,1,185499.7051737476,,663.0,Married,Employed,Bachelor,,32540.275603166232,2508.0551206332466
5112,64.0,8706.870567366846,2.0,MN,1,,174107.45147279082,575.0,Single,Employed,High School,,104482.44680840216,
5113,42.0,5055.044987346858,4.0,AR,1,265172.4562257171,163301.27066803438,755.0,Divorced,Retired,Master,5393.14873925807,60660.5398481623,8198.16195444869
5114,47.0,5468.211244111104,2.0,SK,0,417297.86718672706,243019.03194816137,323.0,Widowed,Employed,Master,703.2934821174713,65618.53492933325,
5115,26.0,3108.005302381127,,WB,1,330680.0768428188,331136.9471357339,593.0,Divorced,Unemployed,High School,7668.029521411048,37296.06362857352,3459.212725714705
5116,38.0,6822.8503234766495,0.0,KA,0,210460.28590698875,,628.0,Divorced,Employed,PhD,5147.64454424142,81874.20388171979,
5117,37.0,7051.842894737907,4.0,MZ,0,205422.01452013294,293609.76811275457,707.0,Widowed,Employed,Bachelor,,84622.11473685488,15386.634421056464
5118,,2437.9477135395286,,GJ,0,112323.89393742615,199867.16655104887,624.0,Single,Retired,Master,6768.660558120518,29255.372562474346,
5119,36.0,4846.421558561873,4.0,HR,0,368747.75290653104,354519.98310972773,,Single,Retired,Bachelor,2931.0212848825627,58157.05870274248,7631.411740548496
5120,29.0,4729.3445440705445,,JH,1,288326.7532499016,,,Married,Self-Employed,Master,4371.418082957196,56752.13452884654,7350.426905769308
5121,54.0,8582.670224820262,,TS,1,391633.16587421857,170819.73974998784,632.0,Single,Self-Employed,High School,2566.892368868476,102992.04269784314,20897.61280935294
5122,59.0,,4.0,AS,0,325774.43416542246,222170.2210806943,704.0,Single,Unemployed,High School,,85985.04852830211,15795.514558490633
5123,34.0,2823.832379046243,1.0,MP,1,311450.96377267945,135899.3464677388,736.0,Divorced,Unemployed,PhD,,33885.98854855492,2777.1977097109834
5124,54.0,3907.9217306760875,,TN,0,381540.42488243326,,748.0,Single,Self-Employed,Master,,46895.06076811305,
5125,71.0,3660.5089772291053,,MZ,0,290208.5046684634,133789.8630126369,563.0,Single,Employed,High School,4621.85854866988,43926.107726749266,4785.221545349854
5126,65.0,5557.514565276388,4.0,MP,1,266763.59370896977,144842.09360578214,771.0,Divorced,Self-Employed,High School,2448.5589227279597,66690.17478331664,
5127,56.0,,3.0,UK,1,299988.7627018275,293644.52947440045,333.0,Widowed,Self-Employed,High School,4085.243646641147,88299.75985375926,16489.927956127776
5128,45.0,5163.7610488254795,0.0,OR,1,384174.8457232266,,437.0,Married,Unemployed,Bachelor,,61965.132585905754,8589.539775771726
5129,58.0,5751.749354656742,3.0,SK,1,205816.9114749687,229054.86798052842,684.0,Widowed,Unemployed,Master,3851.001009527882,69020.9922558809,
5130,52.0,,1.0,HP,0,392471.9675489814,160250.34894543534,462.0,Widowed,Employed,PhD,4090.148172131047,48042.44332182342,5608.488664364684
5131,64.0,5743.711547239206,0.0,RJ,0,306336.13496306574,175253.989346874,660.0,Widowed,Retired,Bachelor,2755.65998275836,68924.53856687047,10677.36157006114
5132,65.0,,0.0,ML,0,261592.48609106598,,802.0,Widowed,Retired,PhD,3513.3280781197327,51505.47898773891,6301.095797547782
5133,35.0,2538.8607030040375,4.0,CG,1,,152866.89106973162,837.0,Widowed,Self-Employed,High School,2066.894921678484,30466.32843604845,
5134,31.0,5646.306063702675,2.0,HP,1,417639.4759423676,,,Divorced,Employed,PhD,5553.203039730186,67755.67276443209,10326.701829329628
5135,52.0,4985.221367582581,0.0,WB,0,416896.81944153155,130796.26004127097,,Single,Retired,PhD,5099.620490186103,59822.65641099097,7964.531282198193
5136,61.0,3354.2036852228653,0.0,HP,1,339208.26419050345,89487.74122124998,378.0,Single,Retired,High School,5189.016368152309,40250.444222674385,4050.088844534877
5137,,7468.077987655999,1.0,GA,0,362598.30412356666,,750.0,Married,Unemployed,Master,4278.7835154343275,89616.935851872,16885.080755561597
5138,77.0,3850.3190158074276,1.0,RJ,0,,123846.24895900354,598.0,Widowed,Retired,Master,,,5240.765637937826
5139,24.0,5913.651971658253,1.0,JH,0,241521.46148577027,332841.7360415313,530.0,Married,Unemployed,Bachelor,4404.170519692198,70963.82365989903,11289.14709796971
5140,58.0,4456.177714174753,4.0,NL,1,,,710.0,Divorced,Retired,PhD,,53474.13257009704,
5141,30.0,7315.365828286373,,KA,1,255119.079606809,167677.46928964235,705.0,Divorced,Unemployed,Master,5306.380021209046,87784.38993943647,16335.316981830942
5142,35.0,4643.618129407151,1.0,TS,0,197348.58528477553,258726.09892500308,613.0,Widowed,Employed,Bachelor,8665.96582205456,55723.41755288582,7144.683510577164
5143,54.0,2488.057867084622,,WB,1,257766.42088568473,28675.748482749943,,Married,Employed,Bachelor,4621.621022612541,,1985.6694405015464
5144,30.0,,,TS,1,135791.97999664053,261921.3208313991,587.0,Widowed,Self-Employed,Master,3816.1585970877695,74580.0380559437,12374.01141678311
5145,53.0,7309.315981534601,3.0,MN,1,,134033.74438909808,357.0,Widowed,Unemployed,Master,4501.4635501474695,87711.79177841521,16313.537533524563
5146,48.0,4358.5829036060095,1.0,GJ,0,502910.824938949,,650.0,Divorced,Self-Employed,PhD,4015.4433499432043,52302.994843272114,6460.598968654423
5147,19.0,6018.327214478673,4.0,MH,1,412596.29449620435,,,Divorced,Unemployed,Master,4007.509786261079,72219.92657374407,11665.977972123223
5148,33.0,5194.1474075731685,,HR,1,275985.27344605234,255918.33730583033,355.0,Single,Self-Employed,Master,3831.2930672964467,62329.768890878026,8698.930667263408
5149,,4425.926066861733,,OR,1,352213.99827444676,111515.86527743105,402.0,Married,Unemployed,Bachelor,6370.001318828319,53111.112802340795,6622.222560468159
5150,,6261.140566433056,3.0,MN,0,204947.71549704182,173181.34355622687,674.0,Divorced,Self-Employed,Master,6344.221653966767,75133.68679719667,12540.106039159
5151,55.0,3799.9460159715127,0.0,OR,0,366159.07629148825,296658.3156585163,351.0,Married,Employed,High School,6804.7383185871695,45599.35219165815,5119.870438331631
5152,28.0,5048.742807180675,0.0,NL,0,326122.02554240037,164481.4741458033,528.0,Married,Employed,High School,,60584.9136861681,8175.474105850431
5153,71.0,5386.035089906679,,MZ,1,229505.06219439095,,583.0,Widowed,Retired,Master,4270.814048221375,64632.42107888014,9389.726323664043
5154,73.0,5331.634055538055,0.0,AS,0,267672.41585407435,190042.68623779138,395.0,Single,Self-Employed,PhD,1864.593809253617,,9193.882599936996
5155,39.0,3836.889862469195,0.0,AS,1,260731.45644565258,,707.0,Married,Unemployed,PhD,8939.138831400265,46042.67834963034,5208.535669926068
5156,50.0,,2.0,GJ,0,385000.34825316485,,681.0,Married,Employed,High School,484.9841945439739,97072.8939594363,19121.868187830893
5157,53.0,6893.367999233168,4.0,WB,1,291862.61802811886,235909.23025312443,,Married,Self-Employed,PhD,4316.685272097288,82720.41599079802,14816.124797239405
5158,62.0,6485.618838124381,1.0,JH,0,142185.9553838863,148469.80061112493,605.0,Married,Employed,Bachelor,,,13348.22781724777
5159,40.0,7149.819462466792,,TR,0,255110.20043463274,250434.3097407959,747.0,Widowed,Self-Employed,High School,5805.648844373843,85797.8335496015,15739.350064880451
5160,,5103.142321606076,1.0,WB,1,221763.39498781046,170438.05068570143,760.0,Married,Self-Employed,Master,3086.2658434378304,,8371.312357781873
5161,62.0,4443.064547854446,,MZ,0,152203.69633825225,84800.5041545634,543.0,Single,Employed,High School,7263.228553973895,53316.774574253344,6663.354914850669
5162,51.0,3366.4463366984037,1.0,MN,1,223881.02725581988,327130.49615393236,755.0,Married,Retired,High School,5464.933998496812,40397.356040380844,4079.4712080761688
5163,26.0,3944.852618071027,0.0,HR,1,84149.72932232221,76675.49302182013,556.0,Single,Employed,Master,8022.822851185772,47338.23141685232,5467.6462833704645
5164,41.0,3478.9649295440086,4.0,MZ,1,206921.865598607,266264.98510590964,442.0,Single,Self-Employed,Bachelor,5203.157953286208,41747.5791545281,4349.5158309056205
5165,,4207.841777866241,2.0,AS,1,319610.3833159001,187093.7319920842,501.0,Married,Self-Employed,PhD,,50494.10133439489,6098.820266878977
5166,24.0,5414.713439199767,2.0,BR,1,345373.0032996997,,300.0,Widowed,Self-Employed,Bachelor,2828.7744443655542,,9492.96838111916
5167,,6371.037348817111,3.0,UK,1,,130236.41729864008,792.0,Single,Self-Employed,Master,6970.1481777489635,76452.44818580533,12935.7344557416
5168,35.0,,2.0,HR,0,395735.3942789431,161132.1548642996,811.0,Divorced,Retired,High School,4729.955422715249,75954.36314019936,12786.308942059808
5169,,3242.7385321566107,3.0,MP,0,418761.12937950174,,656.0,Single,Self-Employed,Bachelor,5475.756915986681,38912.86238587933,3782.572477175866
5170,45.0,6033.693978204507,0.0,AP,0,197546.62436694454,,,Married,Employed,Master,6855.025855304002,,
5171,,6715.786156120565,2.0,WB,0,162333.80699533597,159768.95847075823,518.0,Widowed,Unemployed,PhD,5773.128030855383,80589.43387344677,14176.830162034032
5172,61.0,4618.64730716699,4.0,NL,0,304258.81272846315,,670.0,Divorced,Retired,Bachelor,,55423.76768600388,7084.753537200776
5173,61.0,6796.625041363308,,KA,0,354660.6308546871,,351.0,Single,Self-Employed,PhD,4021.057878216,81559.50049635969,14467.850148907906
5174,38.0,6313.700390150312,2.0,RJ,1,216466.54813655486,202298.84628670537,498.0,Married,Unemployed,Master,2884.6761527537788,75764.40468180375,12729.321404541122
5175,45.0,3103.113586230548,0.0,GA,1,326464.45132858405,208835.07692733905,765.0,Divorced,Unemployed,Bachelor,,37237.363034766575,3447.4726069533153
5176,57.0,8287.604279611805,4.0,ML,1,482253.4272640381,130373.30468979619,800.0,Married,Retired,Master,4308.585973235625,99451.25135534166,19835.3754066025
5177,71.0,,4.0,RJ,0,166375.3426806295,233887.35263743112,,Married,Retired,PhD,4102.434575693434,47118.34384530076,
5178,71.0,6436.129921738285,0.0,OR,1,300591.2212024175,194132.45530313355,548.0,Married,Unemployed,Bachelor,5405.046216198352,77233.55906085942,13170.067718257826
5179,18.0,6381.833000597876,2.0,UP,1,403875.1126041319,,637.0,Widowed,Self-Employed,Master,4526.162027823786,76581.99600717452,12974.598802152355
5180,53.0,3163.9821475850376,1.0,TN,1,280222.2375765738,,749.0,Divorced,Retired,High School,,37967.785771020455,3593.557154204091
5181,38.0,5268.469226759063,2.0,WB,1,341286.5055777681,211616.5257200416,390.0,Divorced,Employed,Master,6570.167029644255,63221.630721108755,8966.489216332626
5182,77.0,6363.374465808814,,MZ,0,391011.3773902664,194428.5817974814,596.0,Divorced,Unemployed,High School,6445.80271671521,76360.49358970577,12908.148076911732
5183,60.0,3148.08003802295,3.0,NL,1,269830.22018103197,,650.0,Widowed,Retired,Master,4169.499475913391,,3555.3920912550793
5184,52.0,5149.424239769467,2.0,KA,1,193883.2211450643,82717.58534586079,525.0,Married,Retired,High School,,61793.090877233604,8537.92726317008
5185,30.0,,3.0,MH,1,289914.3961041775,187739.0688461146,562.0,Divorced,Self-Employed,PhD,,77868.11497864139,
5186,74.0,6585.860899680658,,KL,0,190531.08969209905,,425.0,Single,Employed,Master,2567.5579176008378,79030.3307961679,13709.09923885037
5187,66.0,4404.390463573043,1.0,TR,0,244959.11958936142,259045.64247874104,,Single,Retired,High School,4507.70088222867,52852.68556287652,6570.537112575304
5188,71.0,7316.553823863231,4.0,PB,1,,107610.61848488993,420.0,Married,Employed,Master,4657.394217022739,87798.64588635878,16339.593765907632
5189,71.0,6958.283087526999,,TS,1,318113.3996797164,243155.2176694042,524.0,Divorced,Unemployed,PhD,7990.973924959365,83499.39705032398,15049.819115097194
5190,27.0,5361.8419459136,,TR,0,399782.5171393444,87819.47275597374,814.0,Married,Unemployed,Bachelor,,,9302.63100528896
5191,70.0,4011.5728350993363,,GJ,0,323201.0104159794,96322.37913095033,403.0,Widowed,Unemployed,Bachelor,5964.827013211312,48138.87402119204,5627.774804238408
5192,61.0,3251.2222669519465,,MZ,1,222031.5014642096,140665.09783175786,623.0,Widowed,Retired,Bachelor,7601.933600997783,,3802.933440684671
5193,64.0,,4.0,CG,0,200328.8128415826,349109.5582947171,693.0,Married,Employed,Bachelor,,66795.82190608405,10038.746571825215
5194,,7196.768856585244,0.0,SK,0,362779.75631900685,165102.46541342326,638.0,Widowed,Employed,PhD,,86361.22627902293,
5195,27.0,4779.271001334215,,MH,0,324021.7774332653,,480.0,Divorced,Retired,PhD,9064.927876014297,,7470.250403202116
5196,63.0,3711.3772343881674,2.0,UK,1,280789.62734779506,,817.0,Widowed,Employed,PhD,1862.462158283458,44536.526812658005,4907.305362531601
5197,30.0,6237.385827763993,1.0,TS,0,333881.6173494409,,499.0,Married,Unemployed,Master,3786.3470635044227,74848.62993316792,12454.588979950375
5198,54.0,5261.768744275888,4.0,UP,0,229574.08600753237,,513.0,Divorced,Unemployed,PhD,5545.838481187642,63141.22493131066,8942.367479393197
5199,55.0,5773.8574807978985,2.0,MP,1,,226739.93876588816,525.0,Married,Retired,Bachelor,,69286.28976957478,10785.886930872435
5200,41.0,4212.081993545165,3.0,TS,1,404277.3429053718,235509.69898899144,408.0,Divorced,Self-Employed,Master,,50544.98392254197,6108.996784508395
5201,19.0,4445.223182844101,2.0,KL,1,364892.6814833521,306018.74408531236,414.0,Married,Self-Employed,PhD,,53342.678194129214,6668.535638825843
5202,,4205.006504490304,3.0,MH,0,291303.26603381464,206924.3361761269,555.0,Single,Unemployed,High School,7521.913666913351,50460.07805388365,6092.01561077673
5203,34.0,5748.753684226753,3.0,TR,0,210134.81944424566,,705.0,Single,Employed,PhD,,68985.04421072104,10695.513263216311
5204,53.0,4490.906479353332,3.0,HP,1,278647.9354528721,356596.3604689164,817.0,Widowed,Retired,Bachelor,4851.512684421285,,6778.175550447995
5205,,5888.636544456736,4.0,BR,1,127033.054433254,74488.48023233416,778.0,Married,Employed,Bachelor,,70663.63853348084,11199.091560044253
5206,27.0,4067.9425685870438,,SK,1,311450.5004282673,190736.23599639925,591.0,Married,Unemployed,Bachelor,,,5763.062164608904
5207,52.0,5746.252352952084,2.0,OR,1,106411.76247128836,264091.5607314955,637.0,Single,Self-Employed,Bachelor,6199.940643353476,68955.02823542501,10686.508470627503
5208,42.0,6055.671755474142,0.0,AP,1,310661.43285247067,89113.31543759028,845.0,Single,Unemployed,Master,7077.648264241623,72668.0610656897,11800.41831970691
5209,20.0,5497.314424413217,2.0,MP,0,229461.598285113,122349.58630081815,558.0,Single,Retired,Bachelor,,65967.77309295861,9790.331927887582
5210,64.0,6375.565170139258,4.0,GA,0,285240.1841399769,,733.0,Married,Retired,Bachelor,,76506.7820416711,12952.034612501331
5211,55.0,4277.815261806216,,AP,1,186081.1153901748,230644.39394880531,657.0,Widowed,Unemployed,Master,2572.698443507041,51333.78314167459,6266.756628334918
5212,34.0,6038.963199377519,,TR,0,450817.84253317094,242068.23209125976,,Single,Employed,PhD,5030.453922692433,72467.55839253023,11740.26751775907
5213,29.0,5350.01796926147,4.0,UK,1,336049.8773111076,129420.69738859977,738.0,Married,Unemployed,High School,7853.891334251359,64200.215631137646,9260.064689341294
5214,71.0,3785.3992298645853,1.0,SK,0,231149.17927146432,,841.0,Divorced,Unemployed,Master,,45424.79075837502,5084.958151675004
5215,69.0,2139.4519679583746,,MZ,0,282052.3304036564,148118.7483915453,480.0,Married,Employed,High School,,25673.423615500495,1567.3423615500496
5216,41.0,,1.0,UK,1,460608.30807826924,300464.5568617773,406.0,Married,Employed,High School,4990.752800799382,29523.117687480466,1952.3117687480467
5217,46.0,1687.4577456371003,0.0,AS,1,205022.7841912419,,522.0,Widowed,Employed,Master,6785.535356122174,20249.4929476452,1024.9492947645201
5218,60.0,5639.193916352606,2.0,MZ,1,,258773.2438008873,459.0,Married,Employed,Bachelor,7057.609797077746,67670.32699623128,10301.098098869383
5219,,4512.846467387269,0.0,AR,1,184488.9162772434,327114.69516049104,419.0,Single,Self-Employed,Master,8991.059547945424,54154.15760864722,6830.831521729444
5220,53.0,5130.818508575788,0.0,SK,0,231872.25590066783,,638.0,Married,Retired,Bachelor,,,8470.946630872837
5221,75.0,4729.397624806973,0.0,GJ,0,449505.95027058385,,571.0,Widowed,Self-Employed,Master,3256.2828191598965,56752.77149768367,7350.554299536735
5222,77.0,5872.5051093331895,1.0,AP,1,244013.16254997422,209900.08761963923,721.0,Divorced,Unemployed,PhD,7024.914337530886,70470.06131199827,11141.018393599483
5223,,5916.368600671704,2.0,UP,0,258297.13821560048,95094.85464009333,702.0,Married,Employed,High School,-341.10421489823057,70996.42320806046,11298.926962418136
5224,55.0,5064.351250603661,0.0,RJ,1,320165.2418100748,111726.77656274314,799.0,Divorced,Retired,Master,3185.3191279797375,60772.21500724394,8231.664502173182
5225,18.0,5155.130669891097,,SK,1,,247666.97795611483,532.0,Married,Employed,High School,,,8558.470411607948
5226,37.0,5215.047032567506,3.0,MN,1,396947.8305761845,333898.22248916124,490.0,Divorced,Employed,Master,792.5556598072462,62580.564390810076,8774.169317243022
5227,72.0,7087.6744277508105,,BR,1,,285843.97774703347,726.0,Divorced,Self-Employed,PhD,8368.083230095714,85052.09313300972,
5228,45.0,1993.1021767588345,,GA,1,332728.185451848,,798.0,Single,Unemployed,Master,7658.180063683747,23917.226121106014,1391.7226121106014
5229,33.0,3994.2186575771775,0.0,RJ,0,277020.53095028346,,516.0,Divorced,Unemployed,Bachelor,5902.017648818704,47930.62389092613,5586.124778185226
5230,64.0,6297.891940285184,,MP,0,395981.84971156047,210804.53187867295,651.0,Widowed,Unemployed,Master,6959.425895764851,75574.70328342222,12672.410985026665
5231,34.0,6661.853747412648,3.0,UK,0,221278.8789958146,119532.7607250627,588.0,Married,Employed,Bachelor,5732.601580314472,79942.24496895177,13982.67349068553
5232,57.0,5640.800125277458,1.0,TN,1,214875.46684899967,231163.0579866994,348.0,Divorced,Retired,Master,,67689.6015033295,10306.88045099885
5233,45.0,4723.809487243194,,MP,1,259205.62521485184,94040.99585313529,478.0,Divorced,Self-Employed,PhD,,56685.71384691833,7337.142769383666
5234,,7792.339561509194,,PB,0,416174.92382562417,213069.2005960404,835.0,Divorced,Employed,High School,2107.6594990939852,93508.07473811033,18052.422421433097
5235,29.0,5266.717624885662,4.0,AP,0,216308.0598100749,158612.91046320653,576.0,Widowed,Employed,Master,,63200.61149862794,
5236,,5046.178985264444,,AR,1,239962.04658295139,206801.0379961773,709.0,Single,Self-Employed,Bachelor,7258.390085145686,,8166.244346952
5237,71.0,6997.6779695644345,,GA,0,317397.2943530162,157556.30175596688,446.0,Married,Unemployed,PhD,3818.928175636679,83972.1356347732,15191.640690431963
5238,70.0,5713.326702085523,,UP,1,294335.0948230588,74784.19966481869,760.0,Divorced,Self-Employed,Bachelor,4537.791879191483,68559.92042502627,10567.976127507882
5239,59.0,,,KA,1,262055.8508703061,281910.25275173923,363.0,Married,Employed,PhD,3449.4324787298347,76916.94399940544,13075.08319982163
5240,76.0,6585.458500099365,0.0,NL,1,346703.75043675164,176272.51266604845,664.0,Married,Retired,Master,5622.278968850907,79025.50200119238,
5241,64.0,4441.292566414854,4.0,MP,0,252688.83149018363,,779.0,Divorced,Employed,High School,5781.640386321514,,6659.102159395651
5242,47.0,7651.597718545892,1.0,RJ,1,405603.0033025458,,716.0,Single,Self-Employed,Master,5391.6268547322525,91819.17262255072,17545.751786765213
5243,58.0,1306.8198336109062,4.0,KL,1,323741.64048777695,,843.0,Single,Self-Employed,Bachelor,3467.16076745587,15681.838003330875,568.1838003330876
5244,51.0,,,PB,0,401648.9488016971,147337.68119374503,800.0,Married,Self-Employed,PhD,7743.570118418882,24366.17565946934,1436.617565946934
5245,54.0,3979.6780665915458,1.0,GJ,1,220936.79312938912,315016.10458854894,743.0,Single,Unemployed,Master,,47756.136799098545,5551.22735981971
5246,23.0,4364.959165587865,4.0,PB,1,285177.1742423338,206577.18277707478,686.0,Single,Unemployed,PhD,6105.29468059757,52379.50998705438,6475.901997410876
5247,24.0,5543.937037153226,,GJ,0,110261.40672335873,165011.280333092,306.0,Divorced,Self-Employed,Bachelor,6576.988079023617,66527.2444458387,9958.17333375161
5248,49.0,3965.8331937359876,3.0,UK,0,433710.4843807996,67179.2952474902,488.0,Single,Retired,PhD,1576.933960852749,47589.99832483185,5517.999664966371
5249,,4982.122415040764,3.0,TS,1,529388.9722565864,,553.0,Divorced,Self-Employed,Master,5669.773883395473,59785.46898048917,7957.093796097834
5250,70.0,4692.285991148312,1.0,GJ,0,271187.2159300934,122325.81596965757,,Single,Employed,Bachelor,7507.202048443314,56307.43189377974,7261.486378755949
5251,42.0,8006.697595909614,3.0,AR,0,337272.8697168486,,810.0,Widowed,Self-Employed,Master,4971.699560451104,96080.37115091537,18824.111345274607
